Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
753,4.40E-01,1.57E-01,35.7007
754,4.39E-01,1.57E-01,35.8115
755,4.39E-01,1.58E-01,35.9211
756,4.38E-01,1.58E-01,36.0183
757,4.31E-01,1.56E-01,36.1305
758,4.03E-01,1.46E-01,36.2565
759,3.22E-01,1.17E-01,36.4037
760,2.41E-01,8.80E-02,36.5628
761,1.95E-01,7.16E-02,36.6911
762,1.99E-01,7.34E-02,36.7586
763,2.29E-01,8.42E-02,36.764
764,2.50E-01,9.17E-02,36.7477
765,2.81E-01,1.03E-01,36.733
766,3.25E-01,1.19E-01,36.7296
767,3.66E-01,1.35E-01,36.7397
768,3.93E-01,1.45E-01,36.7686
769,4.09E-01,1.50E-01,36.792
770,4.16E-01,1.53E-01,36.8311
771,4.19E-01,1.55E-01,36.8631
772,4.21E-01,1.55E-01,36.9024
773,4.21E-01,1.56E-01,36.9368
774,4.21E-01,1.56E-01,36.9768
775,4.21E-01,1.56E-01,37.0104
776,4.21E-01,1.56E-01,37.0502
777,4.21E-01,1.56E-01,37.0902
778,4.21E-01,1.56E-01,37.1367
779,4.20E-01,1.56E-01,37.1783
780,4.19E-01,1.56E-01,37.2248
781,4.19E-01,1.56E-01,37.2702
782,4.18E-01,1.56E-01,37.3156
783,4.16E-01,1.55E-01,37.3603
784,4.15E-01,1.55E-01,37.4039
785,4.13E-01,1.55E-01,37.4462
786,4.10E-01,1.54E-01,37.4882
787,4.04E-01,1.52E-01,37.5306
788,3.98E-01,1.49E-01,37.5734
789,3.92E-01,1.48E-01,37.6165
790,3.88E-01,1.46E-01,37.659
791,3.86E-01,1.46E-01,37.7006
792,3.85E-01,1.45E-01,37.7413
793,3.85E-01,1.45E-01,37.7812
794,3.85E-01,1.45E-01,37.8203
795,3.83E-01,1.45E-01,37.8567
796,3.82E-01,1.45E-01,37.8912
797,3.82E-01,1.45E-01,37.925
798,3.83E-01,1.45E-01,37.9595
799,3.83E-01,1.45E-01,37.995
800,3.78E-01,1.44E-01,38.0342
801,3.74E-01,1.43E-01,38.0725
802,3.73E-01,1.42E-01,38.1072
803,3.73E-01,1.42E-01,38.1473
804,3.74E-01,1.43E-01,38.1886
805,3.78E-01,1.44E-01,38.2331
806,3.81E-01,1.46E-01,38.2737
807,3.81E-01,1.46E-01,38.3278
808,3.76E-01,1.44E-01,38.3876
809,3.69E-01,1.42E-01,38.4508
810,3.61E-01,1.39E-01,38.5183
811,3.51E-01,1.35E-01,38.5759
812,3.35E-01,1.29E-01,38.6384
813,3.14E-01,1.22E-01,38.7092
814,2.93E-01,1.14E-01,38.7853
815,2.73E-01,1.06E-01,38.8596
816,2.63E-01,1.02E-01,38.9125
817,2.61E-01,1.02E-01,38.9554
818,2.66E-01,1.04E-01,38.9806
819,2.79E-01,1.09E-01,39.0011
820,2.94E-01,1.15E-01,39.0169
821,2.97E-01,1.16E-01,39.0374
822,2.82E-01,1.10E-01,39.0578
823,2.73E-01,1.06E-01,39.0811
824,2.83E-01,1.10E-01,39.1001
825,3.05E-01,1.19E-01,39.1204
826,3.17E-01,1.24E-01,39.1375
827,3.05E-01,1.19E-01,39.156
828,2.98E-01,1.17E-01,39.1687
829,2.97E-01,1.16E-01,39.18
830,3.00E-01,1.17E-01,39.1919
831,3.04E-01,1.19E-01,39.2058
832,3.06E-01,1.20E-01,39.2223
