Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
891,3.21E-01,1.20E-01,37.3843
892,3.10E-01,1.16E-01,37.3738
893,2.96E-01,1.10E-01,37.3661
894,2.79E-01,1.04E-01,37.3545
895,2.59E-01,9.64E-02,37.3396
896,2.38E-01,8.84E-02,37.324
897,2.24E-01,8.32E-02,37.3161
898,2.10E-01,7.81E-02,37.3154
899,2.04E-01,7.58E-02,37.3197
900,2.02E-01,7.49E-02,37.3244
901,2.05E-01,7.61E-02,37.3276
902,2.18E-01,8.12E-02,37.3362
903,2.37E-01,8.80E-02,37.3518
904,2.51E-01,9.38E-02,37.3682
905,2.55E-01,9.52E-02,37.3823
906,2.38E-01,8.88E-02,37.4039
907,2.18E-01,8.13E-02,37.4191
908,2.02E-01,7.55E-02,37.4311
909,1.98E-01,7.37E-02,37.433
910,2.00E-01,7.44E-02,37.4251
911,2.03E-01,7.56E-02,37.4219
912,2.01E-01,7.51E-02,37.4253
913,1.95E-01,7.28E-02,37.4225
914,1.91E-01,7.12E-02,37.4072
915,1.86E-01,6.93E-02,37.3895
916,1.93E-01,7.20E-02,37.3808
917,1.93E-01,7.16E-02,37.3825
918,2.06E-01,7.68E-02,37.3749
919,2.19E-01,8.15E-02,37.3666
920,2.33E-01,8.66E-02,37.3776
921,2.37E-01,8.85E-02,37.3913
922,2.33E-01,8.68E-02,37.3991
923,2.26E-01,8.42E-02,37.3782
924,2.21E-01,8.21E-02,37.3262
925,2.16E-01,8.03E-02,37.2598
926,2.10E-01,7.77E-02,37.1967
927,1.96E-01,7.25E-02,37.1706
928,1.70E-01,6.29E-02,37.1196
929,1.38E-01,5.09E-02,37.1116
930,1.11E-01,4.09E-02,37.0322
931,8.92E-02,3.28E-02,37.0039
932,6.75E-02,2.50E-02,37.1069
933,5.29E-02,1.92E-02,36.3866
934,4.68E-02,1.69E-02,36.1339
935,4.59E-02,1.66E-02,36.341
936,5.10E-02,1.83E-02,35.996
937,5.56E-02,2.00E-02,36.1129
938,6.80E-02,2.48E-02,36.5435
939,8.26E-02,3.02E-02,36.6559
940,9.30E-02,3.39E-02,36.7099
941,9.11E-02,3.35E-02,36.8293
942,8.23E-02,3.02E-02,36.8601
943,7.51E-02,2.74E-02,36.7098
944,7.13E-02,2.60E-02,36.5587
945,6.98E-02,2.54E-02,36.5364
946,7.11E-02,2.59E-02,36.6292
947,7.41E-02,2.72E-02,36.627
948,7.70E-02,2.82E-02,36.6476
949,8.05E-02,2.93E-02,36.6324
950,8.17E-02,2.97E-02,36.5641
951,8.29E-02,3.03E-02,36.4893
952,8.15E-02,2.96E-02,36.4083
953,8.52E-02,3.08E-02,36.3878
954,8.56E-02,3.09E-02,36.308
955,9.06E-02,3.28E-02,36.2599
956,9.24E-02,3.34E-02,36.1935
957,9.84E-02,3.52E-02,35.9883
958,1.03E-01,3.67E-02,35.8329
959,1.04E-01,3.72E-02,35.872
960,1.07E-01,3.83E-02,35.9668
961,1.13E-01,4.06E-02,36.0242
962,1.23E-01,4.42E-02,35.9811
963,1.30E-01,4.66E-02,35.9733
964,1.36E-01,4.86E-02,35.99
965,1.44E-01,5.18E-02,35.9936
966,1.52E-01,5.46E-02,36.0081
967,1.70E-01,6.12E-02,36.0198
968,1.91E-01,6.84E-02,36.0258
969,2.02E-01,7.26E-02,36.0284
970,2.06E-01,7.38E-02,36.0405
971,2.17E-01,7.80E-02,36.0691
972,2.28E-01,8.18E-02,36.0828
973,2.38E-01,8.54E-02,36.1172
974,2.48E-01,8.91E-02,36.1532
975,2.58E-01,9.30E-02,36.2112
976,2.67E-01,9.67E-02,36.291
977,2.75E-01,9.97E-02,36.3857
978,2.81E-01,1.02E-01,36.4959
979,2.84E-01,1.04E-01,36.6178
980,2.86E-01,1.05E-01,36.7474
981,2.86E-01,1.05E-01,36.8671
982,2.84E-01,1.05E-01,36.9889
983,2.79E-01,1.03E-01,37.1016
984,2.72E-01,1.01E-01,37.2043
985,2.64E-01,9.87E-02,37.2804
986,2.64E-01,9.85E-02,37.3393
987,2.63E-01,9.82E-02,37.3773
988,2.62E-01,9.79E-02,37.4168
989,2.61E-01,9.77E-02,37.4502
990,2.60E-01,9.75E-02,37.486
991,2.59E-01,9.73E-02,37.5164
992,2.59E-01,9.71E-02,37.5476
993,2.58E-01,9.70E-02,37.5742
994,2.58E-01,9.68E-02,37.6027
995,2.57E-01,9.67E-02,37.6305
996,2.57E-01,9.66E-02,37.6624
997,2.56E-01,9.64E-02,37.6961
998,2.55E-01,9.62E-02,37.7313
999,2.54E-01,9.58E-02,37.7569
1000,2.53E-01,9.55E-02,37.7843
1001,2.52E-01,9.52E-02,37.8135
1002,2.51E-01,9.50E-02,37.8448
1003,2.50E-01,9.48E-02,37.8785
1004,2.50E-01,9.47E-02,37.9122
1005,2.49E-01,9.46E-02,37.9463
1006,2.49E-01,9.47E-02,37.9809
1007,2.49E-01,9.48E-02,38.0163
1008,2.49E-01,9.50E-02,38.0522
1009,2.49E-01,9.51E-02,38.0887
1010,2.49E-01,9.52E-02,38.1258
1011,2.49E-01,9.52E-02,38.1635
