Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
862,2.59E-01,2.82E-02,10.8977
863,2.58E-01,2.82E-02,10.915
864,2.55E-01,2.79E-02,10.9326
865,2.47E-01,2.70E-02,10.9505
866,2.40E-01,2.63E-02,10.968
867,2.39E-01,2.62E-02,10.9851
868,2.44E-01,2.69E-02,11.0018
869,2.52E-01,2.77E-02,11.0177
870,2.53E-01,2.79E-02,11.0334
871,2.53E-01,2.79E-02,11.0485
872,2.53E-01,2.79E-02,11.0635
873,2.51E-01,2.78E-02,11.0786
874,2.50E-01,2.77E-02,11.0937
875,2.50E-01,2.77E-02,11.1094
876,2.50E-01,2.77E-02,11.1262
877,2.50E-01,2.78E-02,11.1441
878,2.49E-01,2.78E-02,11.1623
879,2.48E-01,2.76E-02,11.1803
880,2.46E-01,2.74E-02,11.196
881,2.45E-01,2.74E-02,11.2093
882,2.45E-01,2.74E-02,11.219
883,2.46E-01,2.76E-02,11.2303
884,2.46E-01,2.76E-02,11.2387
885,2.44E-01,2.74E-02,11.2475
886,2.42E-01,2.72E-02,11.2524
887,2.41E-01,2.71E-02,11.2587
888,2.41E-01,2.71E-02,11.2605
889,2.41E-01,2.72E-02,11.2609
890,2.40E-01,2.71E-02,11.2462
891,2.36E-01,2.65E-02,11.2241
892,2.28E-01,2.56E-02,11.1952
893,2.18E-01,2.44E-02,11.15
894,2.06E-01,2.29E-02,11.1095
895,1.91E-01,2.12E-02,11.0796
896,1.76E-01,1.94E-02,11.0418
897,1.66E-01,1.82E-02,11.0166
898,1.56E-01,1.71E-02,11.0058
899,1.52E-01,1.66E-02,11.0036
900,1.50E-01,1.64E-02,11.0104
901,1.52E-01,1.66E-02,11.0201
902,1.62E-01,1.78E-02,11.024
903,1.74E-01,1.93E-02,11.0349
904,1.85E-01,2.06E-02,11.0526
905,1.88E-01,2.10E-02,11.0792
906,1.76E-01,1.97E-02,11.0881
907,1.62E-01,1.79E-02,11.092
908,1.51E-01,1.66E-02,11.0772
909,1.47E-01,1.62E-02,11.0579
910,1.48E-01,1.63E-02,11.0542
911,1.51E-01,1.67E-02,11.0348
912,1.50E-01,1.66E-02,11.015
913,1.46E-01,1.61E-02,11.0079
914,1.43E-01,1.57E-02,11.0235
915,1.38E-01,1.53E-02,11.0218
916,1.44E-01,1.59E-02,11.0294
917,1.43E-01,1.58E-02,11.0703
918,1.53E-01,1.70E-02,11.1386
919,1.62E-01,1.81E-02,11.2246
920,1.72E-01,1.94E-02,11.3196
921,1.75E-01,1.99E-02,11.3765
922,1.72E-01,1.96E-02,11.384
923,1.68E-01,1.90E-02,11.3549
924,1.64E-01,1.85E-02,11.3111
925,1.61E-01,1.81E-02,11.2806
926,1.56E-01,1.75E-02,11.2785
927,1.46E-01,1.64E-02,11.2317
928,1.28E-01,1.42E-02,11.1032
929,1.05E-01,1.15E-02,11.0035
930,8.49E-02,9.18E-03,10.8413
931,6.90E-02,7.36E-03,10.689
932,5.31E-02,5.60E-03,10.5512
933,4.17E-02,4.31E-03,10.3491
934,3.65E-02,3.74E-03,10.2451
935,3.64E-02,3.71E-03,10.1878
936,4.00E-02,4.11E-03,10.2901
937,4.32E-02,4.41E-03,10.2329
938,5.19E-02,5.44E-03,10.4462
939,6.27E-02,6.62E-03,10.6044
940,7.05E-02,7.55E-03,10.7104
941,6.98E-02,7.51E-03,10.6835
942,6.38E-02,6.75E-03,10.6793
943,5.83E-02,6.16E-03,10.6496
944,5.49E-02,5.88E-03,10.6116
945,5.37E-02,5.68E-03,10.6118
946,5.51E-02,5.81E-03,10.6265
947,5.76E-02,6.11E-03,10.6323
948,5.95E-02,6.37E-03,10.665
949,6.17E-02,6.62E-03,10.6908
950,6.25E-02,6.67E-03,10.7337
951,6.42E-02,6.94E-03,10.765
952,6.30E-02,6.75E-03,10.7994
953,6.55E-02,7.08E-03,10.8294
954,6.56E-02,7.13E-03,10.8706
955,6.94E-02,7.61E-03,10.9076
956,7.08E-02,7.73E-03,10.9586
957,7.52E-02,8.29E-03,11.0134
958,7.78E-02,8.64E-03,11.0667
959,7.88E-02,8.71E-03,11.123
960,8.13E-02,9.01E-03,11.1766
961,8.55E-02,9.59E-03,11.2352
962,9.28E-02,1.04E-02,11.3029
963,9.77E-02,1.11E-02,11.3683
964,1.01E-01,1.17E-02,11.4414
965,1.08E-01,1.24E-02,11.5153
966,1.13E-01,1.31E-02,11.5921
967,1.27E-01,1.47E-02,11.6714
968,1.41E-01,1.66E-02,11.7485
969,1.49E-01,1.76E-02,11.8304
970,1.52E-01,1.80E-02,11.9051
971,1.60E-01,1.90E-02,11.9794
972,1.68E-01,2.00E-02,12.0606
973,1.75E-01,2.09E-02,12.1399
974,1.83E-01,2.18E-02,12.2169
975,1.90E-01,2.28E-02,12.2889
976,1.97E-01,2.38E-02,12.3569
977,2.03E-01,2.46E-02,12.4198
978,2.07E-01,2.52E-02,12.4784
979,2.09E-01,2.57E-02,12.5358
980,2.10E-01,2.59E-02,12.5769
981,2.10E-01,2.61E-02,12.6108
982,2.08E-01,2.60E-02,12.6309
983,2.05E-01,2.57E-02,12.6479
984,2.00E-01,2.51E-02,12.6641
985,1.94E-01,2.46E-02,12.6796
986,1.93E-01,2.45E-02,12.6937
987,1.93E-01,2.44E-02,12.7071
988,1.92E-01,2.44E-02,12.7175
989,1.91E-01,2.43E-02,12.7278
990,1.91E-01,2.42E-02,12.736
991,1.90E-01,2.42E-02,12.7426
992,1.90E-01,2.41E-02,12.7483
993,1.89E-01,2.41E-02,12.7535
994,1.88E-01,2.41E-02,12.7601
995,1.88E-01,2.40E-02,12.7683
996,1.87E-01,2.40E-02,12.7781
997,1.87E-01,2.39E-02,12.7899
998,1.86E-01,2.38E-02,12.8041
999,1.85E-01,2.37E-02,12.8204
1000,1.84E-01,2.36E-02,12.8375
1001,1.84E-01,2.36E-02,12.8552
1002,1.83E-01,2.35E-02,12.8724
1003,1.83E-01,2.35E-02,12.8883
1004,1.82E-01,2.35E-02,12.9042
1005,1.82E-01,2.35E-02,12.9203
1006,1.82E-01,2.35E-02,12.9368
1007,1.82E-01,2.36E-02,12.9537
1008,1.82E-01,2.36E-02,12.9712
1009,1.82E-01,2.37E-02,12.9892
1010,1.82E-01,2.37E-02,13.008
1011,1.82E-01,2.37E-02,13.0274
1012,1.82E-01,2.37E-02,13.0469
