Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
859,2.59E-01,1.18E-01,45.7529
860,2.58E-01,1.18E-01,45.7872
861,2.58E-01,1.18E-01,45.821
862,2.59E-01,1.19E-01,45.8559
863,2.58E-01,1.19E-01,45.8896
864,2.55E-01,1.17E-01,45.9236
865,2.47E-01,1.13E-01,45.9576
866,2.40E-01,1.10E-01,45.991
867,2.39E-01,1.10E-01,46.0232
868,2.44E-01,1.12E-01,46.0546
869,2.52E-01,1.16E-01,46.088
870,2.53E-01,1.17E-01,46.1229
871,2.53E-01,1.17E-01,46.1547
872,2.53E-01,1.16E-01,46.1832
873,2.51E-01,1.16E-01,46.21
874,2.50E-01,1.16E-01,46.2368
875,2.50E-01,1.15E-01,46.2633
876,2.50E-01,1.15E-01,46.2896
877,2.50E-01,1.15E-01,46.315
878,2.49E-01,1.15E-01,46.3405
879,2.48E-01,1.15E-01,46.3658
880,2.46E-01,1.14E-01,46.3887
881,2.45E-01,1.14E-01,46.4121
882,2.45E-01,1.14E-01,46.4305
883,2.46E-01,1.14E-01,46.4483
884,2.46E-01,1.14E-01,46.4625
885,2.44E-01,1.13E-01,46.4771
886,2.42E-01,1.12E-01,46.4866
887,2.41E-01,1.12E-01,46.5002
888,2.41E-01,1.12E-01,46.5059
889,2.41E-01,1.12E-01,46.5085
890,2.40E-01,1.12E-01,46.5003
891,2.36E-01,1.09E-01,46.4863
892,2.28E-01,1.06E-01,46.464
893,2.18E-01,1.01E-01,46.4377
894,2.06E-01,9.54E-02,46.3884
895,1.91E-01,8.87E-02,46.3218
896,1.76E-01,8.15E-02,46.276
897,1.66E-01,7.67E-02,46.2202
898,1.56E-01,7.19E-02,46.1678
899,1.52E-01,6.98E-02,46.1024
900,1.50E-01,6.89E-02,46.0678
901,1.52E-01,6.98E-02,46.0709
902,1.62E-01,7.43E-02,46.1545
903,1.74E-01,8.03E-02,46.2115
904,1.85E-01,8.56E-02,46.295
905,1.88E-01,8.73E-02,46.3887
906,1.76E-01,8.18E-02,46.3967
907,1.62E-01,7.50E-02,46.3301
908,1.51E-01,6.96E-02,46.2467
909,1.47E-01,6.77E-02,46.1964
910,1.48E-01,6.83E-02,46.1592
911,1.51E-01,6.95E-02,46.1206
912,1.50E-01,6.91E-02,46.0867
913,1.46E-01,6.71E-02,46.0359
914,1.43E-01,6.56E-02,46.0428
915,1.38E-01,6.37E-02,46.0239
916,1.44E-01,6.63E-02,45.9869
917,1.43E-01,6.57E-02,45.9783
918,1.53E-01,7.04E-02,45.9876
919,1.62E-01,7.43E-02,46.0172
920,1.72E-01,7.91E-02,46.0919
921,1.75E-01,8.08E-02,46.184
922,1.72E-01,7.95E-02,46.2229
923,1.68E-01,7.72E-02,46.1221
924,1.64E-01,7.53E-02,45.9753
925,1.61E-01,7.37E-02,45.9346
926,1.56E-01,7.14E-02,45.9239
927,1.46E-01,6.71E-02,45.9166
928,1.28E-01,5.86E-02,45.862
929,1.05E-01,4.78E-02,45.6641
930,8.49E-02,3.85E-02,45.3482
931,6.90E-02,3.11E-02,45.1786
932,5.31E-02,2.37E-02,44.7244
933,4.17E-02,1.85E-02,44.2992
934,3.65E-02,1.61E-02,44.2109
935,3.64E-02,1.57E-02,43.2267
936,4.00E-02,1.72E-02,43.2062
937,4.32E-02,1.87E-02,43.3835
938,5.19E-02,2.29E-02,44.1056
939,6.27E-02,2.80E-02,44.6536
940,7.05E-02,3.16E-02,44.8051
941,6.98E-02,3.14E-02,45.0799
942,6.38E-02,2.85E-02,44.7271
943,5.83E-02,2.58E-02,44.3513
944,5.49E-02,2.45E-02,44.6005
945,5.37E-02,2.38E-02,44.4672
946,5.51E-02,2.42E-02,44.0071
947,5.76E-02,2.54E-02,44.0698
948,5.95E-02,2.64E-02,44.4371
949,6.17E-02,2.76E-02,44.6175
950,6.25E-02,2.78E-02,44.5109
951,6.42E-02,2.84E-02,44.3319
952,6.30E-02,2.76E-02,44.1262
953,6.55E-02,2.89E-02,44.0706
954,6.56E-02,2.89E-02,44.2151
955,6.94E-02,3.07E-02,44.2263
956,7.08E-02,3.11E-02,44.0308
957,7.52E-02,3.29E-02,43.7491
958,7.78E-02,3.44E-02,44.292
959,7.88E-02,3.48E-02,44.171
960,8.13E-02,3.58E-02,44.0982
961,8.55E-02,3.77E-02,44.123
962,9.28E-02,4.10E-02,44.2389
963,9.77E-02,4.33E-02,44.3623
964,1.01E-01,4.51E-02,44.4463
965,1.08E-01,4.81E-02,44.4741
966,1.13E-01,5.05E-02,44.5415
967,1.27E-01,5.63E-02,44.6048
968,1.41E-01,6.29E-02,44.6656
969,1.49E-01,6.68E-02,44.7406
970,1.52E-01,6.79E-02,44.7896
971,1.60E-01,7.17E-02,44.8438
972,1.68E-01,7.51E-02,44.8826
973,1.75E-01,7.83E-02,44.9381
974,1.83E-01,8.17E-02,44.9964
975,1.90E-01,8.51E-02,45.0661
976,1.97E-01,8.82E-02,45.13
977,2.03E-01,9.08E-02,45.1922
978,2.07E-01,9.28E-02,45.2576
979,2.09E-01,9.41E-02,45.3179
980,2.10E-01,9.48E-02,45.3836
981,2.10E-01,9.50E-02,45.4407
982,2.08E-01,9.45E-02,45.4956
983,2.05E-01,9.32E-02,45.5598
984,2.00E-01,9.10E-02,45.618
985,1.94E-01,8.88E-02,45.6777
986,1.93E-01,8.86E-02,45.7376
987,1.93E-01,8.83E-02,45.7914
988,1.92E-01,8.80E-02,45.8418
989,1.91E-01,8.78E-02,45.8903
990,1.91E-01,8.76E-02,45.935
991,1.90E-01,8.74E-02,45.9846
992,1.90E-01,8.72E-02,46.0309
993,1.89E-01,8.70E-02,46.0735
994,1.88E-01,8.69E-02,46.1163
995,1.88E-01,8.68E-02,46.158
996,1.87E-01,8.66E-02,46.1976
997,1.87E-01,8.65E-02,46.2356
998,1.86E-01,8.62E-02,46.276
999,1.85E-01,8.59E-02,46.3191
1000,1.84E-01,8.55E-02,46.3627
1001,1.84E-01,8.52E-02,46.4078
1002,1.83E-01,8.50E-02,46.453
1003,1.83E-01,8.48E-02,46.4981
1004,1.82E-01,8.47E-02,46.543
1005,1.82E-01,8.47E-02,46.588
1006,1.82E-01,8.47E-02,46.6329
1007,1.82E-01,8.49E-02,46.6778
1008,1.82E-01,8.50E-02,46.7228
1009,1.82E-01,8.51E-02,46.7678
1010,1.82E-01,8.52E-02,46.813
1011,1.82E-01,8.52E-02,46.8583
1012,1.82E-01,8.53E-02,46.9037
