Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
927,1.46E-01,3.55E-02,24.3055
928,1.28E-01,3.13E-02,24.5211
929,1.05E-01,2.60E-02,24.7934
930,8.49E-02,2.12E-02,24.9672
931,6.90E-02,1.73E-02,25.0595
932,5.31E-02,1.33E-02,25.1181
933,4.17E-02,1.05E-02,25.2949
934,3.65E-02,9.31E-03,25.4071
935,3.64E-02,9.08E-03,25.0925
936,4.00E-02,9.93E-03,24.9011
937,4.32E-02,1.07E-02,24.8575
938,5.19E-02,1.29E-02,24.9382
939,6.27E-02,1.57E-02,25.1157
940,7.05E-02,1.78E-02,25.2289
941,6.98E-02,1.78E-02,25.3446
942,6.38E-02,1.62E-02,25.3921
943,5.83E-02,1.48E-02,25.4324
944,5.49E-02,1.40E-02,25.4695
945,5.37E-02,1.37E-02,25.5186
946,5.51E-02,1.40E-02,25.5375
947,5.76E-02,1.47E-02,25.5424
948,5.95E-02,1.52E-02,25.544
949,6.17E-02,1.58E-02,25.5879
950,6.25E-02,1.60E-02,25.5744
951,6.42E-02,1.64E-02,25.5935
952,6.30E-02,1.60E-02,25.5912
953,6.55E-02,1.68E-02,25.6066
954,6.56E-02,1.66E-02,25.6129
955,6.94E-02,1.78E-02,25.6225
956,7.08E-02,1.80E-02,25.6277
957,7.52E-02,1.90E-02,25.6358
958,7.78E-02,1.99E-02,25.6281
959,7.88E-02,2.03E-02,25.617
960,8.13E-02,2.08E-02,25.6165
961,8.55E-02,2.20E-02,25.6083
962,9.28E-02,2.37E-02,25.5827
963,9.77E-02,2.50E-02,25.5671
964,1.01E-01,2.60E-02,25.5342
965,1.08E-01,2.76E-02,25.5155
966,1.13E-01,2.88E-02,25.4804
967,1.27E-01,3.22E-02,25.4399
968,1.41E-01,3.57E-02,25.393
969,1.49E-01,3.78E-02,25.3708
970,1.52E-01,3.85E-02,25.3199
971,1.60E-01,4.06E-02,25.274
972,1.68E-01,4.25E-02,25.23
973,1.75E-01,4.43E-02,25.1924
974,1.83E-01,4.61E-02,25.1729
975,1.90E-01,4.79E-02,25.149
976,1.97E-01,4.96E-02,25.1219
977,2.03E-01,5.10E-02,25.1009
978,2.07E-01,5.21E-02,25.093
979,2.09E-01,5.27E-02,25.1136
980,2.10E-01,5.31E-02,25.1511
981,2.10E-01,5.31E-02,25.2096
982,2.08E-01,5.28E-02,25.2728
983,2.05E-01,5.20E-02,25.3287
984,2.00E-01,5.08E-02,25.3803
985,1.94E-01,4.95E-02,25.4256
986,1.93E-01,4.94E-02,25.4679
987,1.93E-01,4.92E-02,25.5072
988,1.92E-01,4.91E-02,25.5454
989,1.91E-01,4.90E-02,25.5779
990,1.91E-01,4.89E-02,25.6088
991,1.90E-01,4.88E-02,25.6387
992,1.90E-01,4.87E-02,25.671
993,1.89E-01,4.86E-02,25.7084
994,1.88E-01,4.85E-02,25.7435
995,1.88E-01,4.84E-02,25.7761
996,1.87E-01,4.84E-02,25.8058
997,1.87E-01,4.83E-02,25.8309
998,1.86E-01,4.81E-02,25.8555
999,1.85E-01,4.79E-02,25.8787
1000,1.84E-01,4.77E-02,25.9012
1001,1.84E-01,4.76E-02,25.9254
1002,1.83E-01,4.75E-02,25.951
1003,1.83E-01,4.74E-02,25.9791
1004,1.82E-01,4.74E-02,26.0079
1005,1.82E-01,4.74E-02,26.0371
1006,1.82E-01,4.74E-02,26.0668
1007,1.82E-01,4.75E-02,26.0969
1008,1.82E-01,4.75E-02,26.1273
1009,1.82E-01,4.76E-02,26.158
1010,1.82E-01,4.76E-02,26.1889
