Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
2173,2.83E-02,6.53E-03,23.2009
2174,2.81E-02,6.52E-03,23.2415
2175,2.79E-02,6.52E-03,23.3163
2176,2.78E-02,6.53E-03,23.3858
2177,2.78E-02,6.52E-03,23.3949
2178,2.77E-02,6.48E-03,23.3494
2179,2.75E-02,6.41E-03,23.2877
2180,2.72E-02,6.31E-03,23.2281
2181,2.68E-02,6.19E-03,23.1565
2182,2.64E-02,6.08E-03,23.0975
2183,2.59E-02,5.97E-03,23.0845
2184,2.55E-02,5.90E-03,23.1312
2185,2.54E-02,5.88E-03,23.2081
2186,2.54E-02,5.91E-03,23.2938
2187,2.56E-02,5.98E-03,23.3738
2188,2.59E-02,6.08E-03,23.4378
