Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
904,2.49E-01,9.69E-02,39.0967
905,2.53E-01,9.83E-02,39.112
906,2.37E-01,9.20E-02,39.1183
907,2.17E-01,8.45E-02,39.1272
908,2.02E-01,7.87E-02,39.157
909,1.96E-01,7.68E-02,39.1853
910,1.98E-01,7.75E-02,39.1986
911,2.01E-01,7.88E-02,39.2114
912,2.00E-01,7.82E-02,39.2287
913,1.95E-01,7.60E-02,39.265
914,1.90E-01,7.44E-02,39.3021
915,1.85E-01,7.25E-02,39.3062
916,1.92E-01,7.53E-02,39.2973
917,1.91E-01,7.50E-02,39.2974
918,2.04E-01,8.01E-02,39.2938
919,2.16E-01,8.48E-02,39.2996
920,2.30E-01,9.01E-02,39.2935
921,2.35E-01,9.19E-02,39.2922
922,2.31E-01,9.04E-02,39.2647
923,2.25E-01,8.79E-02,39.261
924,2.20E-01,8.59E-02,39.262
925,2.15E-01,8.43E-02,39.2983
926,2.09E-01,8.18E-02,39.3205
927,1.96E-01,7.66E-02,39.3256
928,1.70E-01,6.68E-02,39.3023
929,1.39E-01,5.45E-02,39.2668
930,1.13E-01,4.39E-02,39.1655
931,9.11E-02,3.55E-02,39.1141
932,6.96E-02,2.72E-02,39.1919
933,5.43E-02,2.11E-02,38.9364
934,4.79E-02,1.86E-02,39.001
935,4.69E-02,1.84E-02,39.327
936,5.12E-02,2.01E-02,39.4356
937,5.56E-02,2.20E-02,39.6934
938,6.80E-02,2.71E-02,39.896
939,8.25E-02,3.29E-02,39.8914
940,9.31E-02,3.68E-02,39.859
941,9.18E-02,3.65E-02,39.8684
942,8.32E-02,3.32E-02,39.9545
943,7.58E-02,3.01E-02,39.8573
944,7.18E-02,2.85E-02,39.8615
945,7.00E-02,2.79E-02,39.9683
946,7.13E-02,2.85E-02,40.0539
947,7.46E-02,2.98E-02,40.0784
948,7.76E-02,3.09E-02,40.0581
949,8.08E-02,3.22E-02,40.0552
950,8.20E-02,3.26E-02,40.0115
951,8.38E-02,3.33E-02,39.995
952,8.16E-02,3.26E-02,39.9364
953,8.58E-02,3.40E-02,39.8951
954,8.64E-02,3.39E-02,39.857
955,9.15E-02,3.62E-02,39.8226
956,9.23E-02,3.68E-02,39.8037
957,9.83E-02,3.89E-02,39.8047
958,1.03E-01,4.06E-02,39.7769
959,1.04E-01,4.12E-02,39.7739
960,1.07E-01,4.24E-02,39.8158
