Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
650,4.56E-01,2.83E-02,6.2532
651,4.60E-01,2.85E-02,6.2255
652,4.63E-01,2.86E-02,6.1987
653,4.62E-01,2.85E-02,6.1726
654,4.54E-01,2.80E-02,6.1475
655,4.37E-01,2.69E-02,6.124
656,4.25E-01,2.61E-02,6.1018
657,4.29E-01,2.62E-02,6.0807
658,4.48E-01,2.73E-02,6.0606
659,4.64E-01,2.81E-02,6.041
660,4.70E-01,2.84E-02,6.0218
661,4.74E-01,2.85E-02,6.0032
662,4.76E-01,2.85E-02,5.9848
663,4.75E-01,2.83E-02,5.9669
664,4.74E-01,2.82E-02,5.9496
665,4.75E-01,2.81E-02,5.933
666,4.74E-01,2.80E-02,5.9165
667,4.74E-01,2.79E-02,5.9003
668,4.74E-01,2.79E-02,5.8847
669,4.74E-01,2.78E-02,5.8696
670,4.73E-01,2.77E-02,5.8544
671,4.71E-01,2.76E-02,5.8418
672,4.70E-01,2.75E-02,5.8339
673,4.70E-01,2.75E-02,5.8304
674,4.71E-01,2.75E-02,5.831
675,4.70E-01,2.76E-02,5.8369
676,4.70E-01,2.76E-02,5.8471
677,4.70E-01,2.76E-02,5.8608
678,4.69E-01,2.76E-02,5.8788
679,4.68E-01,2.77E-02,5.9004
680,4.67E-01,2.77E-02,5.9276
681,4.66E-01,2.78E-02,5.9588
682,4.65E-01,2.78E-02,5.9981
683,4.62E-01,2.79E-02,6.0441
684,4.58E-01,2.79E-02,6.1021
685,4.47E-01,2.75E-02,6.1725
686,4.23E-01,2.64E-02,6.2596
687,3.99E-01,2.55E-02,6.3587
688,3.92E-01,2.54E-02,6.4666
689,3.99E-01,2.62E-02,6.5766
690,4.09E-01,2.73E-02,6.6816
691,4.14E-01,2.82E-02,6.8042
692,4.13E-01,2.87E-02,6.9536
693,4.07E-01,2.90E-02,7.139
694,4.02E-01,2.96E-02,7.3539
695,4.08E-01,3.09E-02,7.5686
696,4.18E-01,3.25E-02,7.7868
697,4.26E-01,3.42E-02,8.0317
698,4.24E-01,3.53E-02,8.3326
699,4.17E-01,3.61E-02,8.6569
700,4.09E-01,3.68E-02,9.0094
701,4.06E-01,3.81E-02,9.3704
702,4.08E-01,3.97E-02,9.7414
703,4.14E-01,4.18E-02,10.116
704,4.20E-01,4.41E-02,10.504
705,4.23E-01,4.61E-02,10.8965
706,4.25E-01,4.81E-02,11.304
707,4.27E-01,5.00E-02,11.7211
708,4.29E-01,5.20E-02,12.1501
709,4.30E-01,5.42E-02,12.5906
710,4.31E-01,5.62E-02,13.0455
711,4.31E-01,5.82E-02,13.5139
712,4.30E-01,6.02E-02,14.0204
713,4.27E-01,6.21E-02,14.5491
714,4.23E-01,6.36E-02,15.0535
715,4.06E-01,6.33E-02,15.6078
716,3.75E-01,6.07E-02,16.2178
717,3.37E-01,5.67E-02,16.8388
718,3.03E-01,5.31E-02,17.5401
719,2.92E-01,5.32E-02,18.2443
720,3.06E-01,5.78E-02,18.8892
721,3.33E-01,6.50E-02,19.5231
722,3.49E-01,7.02E-02,20.196
723,3.44E-01,7.16E-02,20.8909
724,3.26E-01,7.04E-02,21.6149
725,3.18E-01,7.10E-02,22.3577
726,3.19E-01,7.35E-02,23.0958
727,3.21E-01,7.65E-02,23.8426
728,3.23E-01,7.93E-02,24.5875
729,3.24E-01,8.19E-02,25.3417
730,3.28E-01,8.53E-02,26.0719
731,3.38E-01,9.05E-02,26.797
732,3.56E-01,9.78E-02,27.5081
733,3.77E-01,1.06E-01,28.2158
734,3.88E-01,1.12E-01,28.9045
735,3.91E-01,1.16E-01,29.5797
736,3.92E-01,1.18E-01,30.2477
737,3.93E-01,1.21E-01,30.9049
738,3.97E-01,1.25E-01,31.5561
739,4.00E-01,1.28E-01,32.1826
740,4.03E-01,1.32E-01,32.7802
741,4.07E-01,1.35E-01,33.3366
742,4.11E-01,1.39E-01,33.9026
743,4.15E-01,1.42E-01,34.39
744,4.19E-01,1.45E-01,34.8444
745,4.20E-01,1.48E-01,35.3126
746,4.21E-01,1.50E-01,35.7398
747,4.22E-01,1.52E-01,36.1618
748,4.21E-01,1.54E-01,36.5693
749,4.19E-01,1.55E-01,36.9496
750,4.17E-01,1.55E-01,37.2998
751,4.16E-01,1.56E-01,37.6226
752,4.17E-01,1.58E-01,37.9208
753,4.18E-01,1.59E-01,38.1977
754,4.17E-01,1.60E-01,38.4553
755,4.16E-01,1.61E-01,38.692
756,4.16E-01,1.61E-01,38.9125
757,4.08E-01,1.59E-01,39.1755
758,3.78E-01,1.49E-01,39.5634
759,2.99E-01,1.19E-01,40.0627
760,2.23E-01,8.96E-02,40.375
761,1.83E-01,7.35E-02,40.3074
762,1.91E-01,7.60E-02,39.9633
763,2.18E-01,8.72E-02,40.0953
764,2.39E-01,9.54E-02,40.1398
765,2.69E-01,1.08E-01,40.1524
766,3.11E-01,1.25E-01,40.2284
767,3.50E-01,1.41E-01,40.3515
768,3.74E-01,1.51E-01,40.484
769,3.88E-01,1.57E-01,40.6113
770,3.95E-01,1.60E-01,40.7232
771,3.98E-01,1.62E-01,40.8132
772,3.99E-01,1.63E-01,40.9015
773,3.99E-01,1.63E-01,40.9844
774,3.99E-01,1.63E-01,41.0538
775,3.99E-01,1.63E-01,41.1185
776,3.99E-01,1.64E-01,41.1804
777,3.99E-01,1.64E-01,41.2385
778,3.99E-01,1.64E-01,41.2937
779,3.97E-01,1.64E-01,41.3507
780,3.97E-01,1.64E-01,41.4089
781,3.97E-01,1.64E-01,41.4678
782,3.96E-01,1.64E-01,41.5225
783,3.94E-01,1.63E-01,41.5719
784,3.93E-01,1.63E-01,41.6172
785,3.91E-01,1.62E-01,41.6592
786,3.88E-01,1.61E-01,41.7004
787,3.82E-01,1.59E-01,41.7415
788,3.75E-01,1.56E-01,41.782
789,3.70E-01,1.54E-01,41.8215
790,3.66E-01,1.53E-01,41.8597
791,3.65E-01,1.52E-01,41.8965
792,3.64E-01,1.52E-01,41.933
793,3.65E-01,1.52E-01,41.9699
794,3.65E-01,1.53E-01,42.0062
795,3.64E-01,1.52E-01,42.0405
796,3.62E-01,1.51E-01,42.0739
797,3.62E-01,1.52E-01,42.108
798,3.64E-01,1.52E-01,42.1443
799,3.63E-01,1.52E-01,42.1837
800,3.58E-01,1.50E-01,42.2271
801,3.55E-01,1.49E-01,42.272
802,3.53E-01,1.49E-01,42.3165
803,3.53E-01,1.49E-01,42.3577
804,3.54E-01,1.49E-01,42.3922
805,3.58E-01,1.51E-01,42.4263
806,3.61E-01,1.52E-01,42.4658
807,3.60E-01,1.52E-01,42.5127
808,3.56E-01,1.51E-01,42.5548
809,3.49E-01,1.48E-01,42.6037
810,3.41E-01,1.45E-01,42.6429
811,3.31E-01,1.41E-01,42.6884
812,3.14E-01,1.34E-01,42.7258
813,2.94E-01,1.25E-01,42.7712
814,2.74E-01,1.17E-01,42.813
815,2.56E-01,1.09E-01,42.8357
816,2.47E-01,1.05E-01,42.853
817,2.46E-01,1.04E-01,42.8796
818,2.51E-01,1.07E-01,42.9053
819,2.65E-01,1.13E-01,42.9319
820,2.79E-01,1.19E-01,42.9566
821,2.79E-01,1.19E-01,42.9796
822,2.65E-01,1.13E-01,43.0025
823,2.57E-01,1.10E-01,43.0249
824,2.69E-01,1.15E-01,43.0474
825,2.91E-01,1.24E-01,43.0712
826,2.99E-01,1.28E-01,43.0961
827,2.88E-01,1.24E-01,43.1223
828,2.81E-01,1.21E-01,43.15
829,2.81E-01,1.20E-01,43.1788
830,2.84E-01,1.22E-01,43.2109
831,2.88E-01,1.24E-01,43.2469
832,2.90E-01,1.25E-01,43.2866
833,2.94E-01,1.26E-01,43.3302
834,3.01E-01,1.29E-01,43.3753
835,3.09E-01,1.33E-01,43.4149
836,3.16E-01,1.36E-01,43.4517
837,3.20E-01,1.38E-01,43.489
838,3.25E-01,1.40E-01,43.5306
839,3.28E-01,1.42E-01,43.583
840,3.31E-01,1.43E-01,43.6343
841,3.33E-01,1.44E-01,43.6813
842,3.33E-01,1.45E-01,43.7191
843,3.34E-01,1.45E-01,43.7531
844,3.36E-01,1.46E-01,43.7965
845,3.37E-01,1.47E-01,43.8397
846,3.39E-01,1.48E-01,43.8815
847,3.39E-01,1.48E-01,43.9206
848,3.34E-01,1.46E-01,43.9552
849,3.28E-01,1.43E-01,43.9918
850,3.24E-01,1.42E-01,44.032
851,3.23E-01,1.41E-01,44.0693
852,3.21E-01,1.41E-01,44.101
853,3.12E-01,1.37E-01,44.133
854,3.04E-01,1.33E-01,44.1607
855,3.08E-01,1.35E-01,44.1912
856,3.21E-01,1.40E-01,44.2219
857,3.32E-01,1.45E-01,44.2512
858,3.33E-01,1.46E-01,44.2774
859,3.32E-01,1.46E-01,44.3049
860,3.32E-01,1.46E-01,44.3338
861,3.32E-01,1.46E-01,44.3635
862,3.32E-01,1.46E-01,44.3899
863,3.32E-01,1.46E-01,44.4156
864,3.27E-01,1.44E-01,44.4415
865,3.15E-01,1.39E-01,44.469
866,3.07E-01,1.36E-01,44.4976
867,3.07E-01,1.36E-01,44.5252
868,3.15E-01,1.39E-01,44.55
869,3.24E-01,1.43E-01,44.5733
870,3.25E-01,1.44E-01,44.6001
871,3.25E-01,1.44E-01,44.6287
872,3.24E-01,1.43E-01,44.6543
873,3.23E-01,1.43E-01,44.6747
874,3.21E-01,1.42E-01,44.6878
875,3.21E-01,1.42E-01,44.703
876,3.21E-01,1.42E-01,44.7197
877,3.21E-01,1.42E-01,44.7348
878,3.20E-01,1.42E-01,44.7475
879,3.18E-01,1.41E-01,44.7589
880,3.16E-01,1.40E-01,44.77
881,3.15E-01,1.40E-01,44.7848
882,3.16E-01,1.40E-01,44.7978
883,3.17E-01,1.40E-01,44.8127
884,3.16E-01,1.40E-01,44.8268
885,3.14E-01,1.39E-01,44.8341
886,3.11E-01,1.38E-01,44.8379
887,3.09E-01,1.37E-01,44.8367
888,3.10E-01,1.38E-01,44.8395
889,3.10E-01,1.38E-01,44.8387
890,3.08E-01,1.37E-01,44.8394
891,3.02E-01,1.34E-01,44.8365
892,2.92E-01,1.30E-01,44.8361
893,2.78E-01,1.23E-01,44.8265
894,2.62E-01,1.16E-01,44.804
895,2.43E-01,1.08E-01,44.7665
896,2.23E-01,9.88E-02,44.7436
897,2.10E-01,9.29E-02,44.7377
898,1.97E-01,8.73E-02,44.7052
899,1.92E-01,8.47E-02,44.6859
900,1.90E-01,8.38E-02,44.6469
901,1.93E-01,8.53E-02,44.6416
902,2.06E-01,9.10E-02,44.6545
903,2.24E-01,9.87E-02,44.6915
904,2.38E-01,1.05E-01,44.7016
905,2.40E-01,1.06E-01,44.7235
906,2.23E-01,9.89E-02,44.7506
907,2.03E-01,9.05E-02,44.7729
908,1.90E-01,8.42E-02,44.8049
909,1.86E-01,8.22E-02,44.7941
910,1.88E-01,8.31E-02,44.789
911,1.91E-01,8.43E-02,44.7483
912,1.89E-01,8.36E-02,44.7214
913,1.83E-01,8.12E-02,44.7042
914,1.79E-01,7.93E-02,44.6606
915,1.75E-01,7.72E-02,44.6356
916,1.82E-01,8.04E-02,44.6309
917,1.82E-01,8.00E-02,44.6097
918,1.95E-01,8.59E-02,44.5848
919,2.07E-01,9.11E-02,44.617
920,2.19E-01,9.69E-02,44.6546
921,2.23E-01,9.88E-02,44.7442
922,2.19E-01,9.68E-02,44.8142
923,2.13E-01,9.41E-02,44.8006
924,2.08E-01,9.19E-02,44.7824
925,2.03E-01,8.99E-02,44.751
926,1.97E-01,8.69E-02,44.7759
927,1.82E-01,8.10E-02,44.9208
928,1.57E-01,7.00E-02,45.049
929,1.27E-01,5.65E-02,45.1134
930,1.02E-01,4.54E-02,45.002
931,8.15E-02,3.62E-02,44.9741
932,6.24E-02,2.75E-02,44.5977
933,4.83E-02,2.12E-02,44.4819
934,4.34E-02,1.87E-02,43.7562
935,4.29E-02,1.85E-02,43.7155
936,4.73E-02,2.05E-02,43.986
937,5.17E-02,2.25E-02,44.0214
938,6.44E-02,2.79E-02,43.8119
939,7.79E-02,3.38E-02,44.0016
940,8.70E-02,3.79E-02,44.2208
941,8.46E-02,3.72E-02,44.5926
942,7.62E-02,3.36E-02,44.6717
943,6.96E-02,3.04E-02,44.3183
944,6.58E-02,2.89E-02,44.4351
945,6.44E-02,2.83E-02,44.5481
946,6.62E-02,2.89E-02,44.1834
947,6.97E-02,3.02E-02,43.8957
948,7.25E-02,3.14E-02,43.9403
949,7.52E-02,3.27E-02,43.923
950,7.64E-02,3.30E-02,43.9761
951,7.75E-02,3.37E-02,43.9778
952,7.58E-02,3.29E-02,43.9072
953,7.93E-02,3.43E-02,43.8299
954,8.04E-02,3.43E-02,43.765
955,8.53E-02,3.67E-02,43.7026
956,8.65E-02,3.72E-02,43.6629
957,9.21E-02,3.96E-02,43.6308
958,9.57E-02,4.12E-02,43.6064
959,9.72E-02,4.17E-02,43.5783
960,9.97E-02,4.30E-02,43.5474
961,1.07E-01,4.58E-02,43.5282
962,1.15E-01,4.95E-02,43.4963
963,1.22E-01,5.22E-02,43.4967
964,1.27E-01,5.46E-02,43.4916
965,1.36E-01,5.84E-02,43.4779
966,1.43E-01,6.15E-02,43.4689
967,1.61E-01,6.88E-02,43.4487
968,1.80E-01,7.70E-02,43.45
969,1.91E-01,8.16E-02,43.4302
970,1.94E-01,8.30E-02,43.4285
971,2.05E-01,8.77E-02,43.4402
972,2.15E-01,9.20E-02,43.414
973,2.24E-01,9.60E-02,43.4064
974,2.34E-01,1.00E-01,43.4147
975,2.44E-01,1.05E-01,43.4662
976,2.52E-01,1.09E-01,43.5666
977,2.59E-01,1.12E-01,43.6781
978,2.65E-01,1.15E-01,43.8028
979,2.67E-01,1.17E-01,43.9244
980,2.69E-01,1.18E-01,44.0551
