Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
1629,5.84E-02,9.05E-03,15.5236
1630,5.81E-02,9.03E-03,15.5396
1631,5.78E-02,9.00E-03,15.5543
1632,5.74E-02,8.96E-03,15.5679
1633,5.70E-02,8.91E-03,15.5806
1634,5.67E-02,8.85E-03,15.5926
1635,5.63E-02,8.80E-03,15.6046
1636,5.59E-02,8.75E-03,15.6169
1637,5.56E-02,8.69E-03,15.6293
1638,5.53E-02,8.64E-03,15.6417
1639,5.51E-02,8.61E-03,15.6536
1640,5.49E-02,8.58E-03,15.6649
1641,5.47E-02,8.56E-03,15.6751
1642,5.46E-02,8.55E-03,15.6837
1643,5.46E-02,8.54E-03,15.69
1644,5.45E-02,8.54E-03,15.6944
1645,5.45E-02,8.53E-03,15.6973
1646,5.44E-02,8.52E-03,15.6994
1647,5.43E-02,8.52E-03,15.7011
1648,5.42E-02,8.52E-03,15.7022
1649,5.42E-02,8.52E-03,15.7028
1650,5.41E-02,8.52E-03,15.703
1651,5.40E-02,8.51E-03,15.7024
1652,5.40E-02,8.51E-03,15.7005
1653,5.40E-02,8.50E-03,15.6963
1654,5.40E-02,8.49E-03,15.6896
1655,5.41E-02,8.48E-03,15.6804
1656,5.41E-02,8.48E-03,15.6692
1657,5.41E-02,8.46E-03,15.6562
1658,5.40E-02,8.44E-03,15.6415
1659,5.38E-02,8.40E-03,15.6253
1660,5.36E-02,8.35E-03,15.6075
1661,5.33E-02,8.30E-03,15.5884
1662,5.30E-02,8.25E-03,15.5679
1663,5.27E-02,8.20E-03,15.546
1664,5.24E-02,8.16E-03,15.5228
1665,5.22E-02,8.11E-03,15.4984
1666,5.21E-02,8.07E-03,15.473
1667,5.20E-02,8.03E-03,15.447
1668,5.19E-02,8.01E-03,15.4205
1669,5.19E-02,7.97E-03,15.3937
1670,5.18E-02,7.94E-03,15.366
1671,5.17E-02,7.91E-03,15.3375
1672,5.16E-02,7.88E-03,15.3077
1673,5.14E-02,7.84E-03,15.2763
1674,5.13E-02,7.81E-03,15.2429
1675,5.12E-02,7.77E-03,15.2068
1676,5.10E-02,7.74E-03,15.1681
1677,5.09E-02,7.70E-03,15.1271
1678,5.08E-02,7.65E-03,15.0844
1679,5.06E-02,7.61E-03,15.0399
1680,5.05E-02,7.57E-03,14.9939
1681,5.03E-02,7.52E-03,14.9461
1682,5.02E-02,7.48E-03,14.8965
1683,5.00E-02,7.43E-03,14.8452
1684,4.98E-02,7.37E-03,14.7925
1685,4.97E-02,7.32E-03,14.7389
1686,4.95E-02,7.27E-03,14.6845
1687,4.93E-02,7.22E-03,14.6296
1688,4.92E-02,7.17E-03,14.5743
1689,4.90E-02,7.12E-03,14.5188
1690,4.88E-02,7.07E-03,14.4633
1691,4.87E-02,7.02E-03,14.4079
1692,4.85E-02,6.97E-03,14.3531
1693,4.83E-02,6.92E-03,14.299
1694,4.81E-02,6.86E-03,14.2457
1695,4.79E-02,6.81E-03,14.1928
1696,4.78E-02,6.76E-03,14.1399
1697,4.76E-02,6.71E-03,14.0871
1698,4.75E-02,6.66E-03,14.0348
1699,4.74E-02,6.62E-03,13.9833
1700,4.73E-02,6.57E-03,13.933
1701,4.71E-02,6.53E-03,13.8841
1702,4.69E-02,6.48E-03,13.8366
1703,4.66E-02,6.42E-03,13.7903
1704,4.63E-02,6.36E-03,13.7452
1705,4.60E-02,6.30E-03,13.7011
1706,4.57E-02,6.24E-03,13.6575
1707,4.54E-02,6.18E-03,13.614
1708,4.52E-02,6.13E-03,13.5703
1709,4.51E-02,6.09E-03,13.5266
1710,4.51E-02,6.07E-03,13.4831
1711,4.51E-02,6.06E-03,13.4401
1712,4.52E-02,6.05E-03,13.3977
1713,4.52E-02,6.04E-03,13.3561
1714,4.53E-02,6.04E-03,13.315
1715,4.53E-02,6.02E-03,13.275
1716,4.51E-02,5.98E-03,13.2369
1717,4.48E-02,5.92E-03,13.2015
1718,4.44E-02,5.85E-03,13.1689
1719,4.39E-02,5.78E-03,13.1389
1720,4.34E-02,5.70E-03,13.1108
1721,4.29E-02,5.62E-03,13.0842
1722,4.25E-02,5.57E-03,13.0589
1723,4.22E-02,5.52E-03,13.035
1724,4.21E-02,5.47E-03,13.0126
1725,4.19E-02,5.44E-03,12.9915
1726,4.18E-02,5.40E-03,12.9714
1727,4.16E-02,5.35E-03,12.9523
1728,4.14E-02,5.30E-03,12.9339
1729,4.11E-02,5.26E-03,12.9157
1730,4.06E-02,5.21E-03,12.897
1731,4.02E-02,5.16E-03,12.8769
1732,3.98E-02,5.11E-03,12.8551
1733,3.95E-02,5.06E-03,12.832
1734,3.91E-02,5.01E-03,12.8084
